reviewId,region,category,asin,date,rating,title,review_text,initialTime
R2ZVXND4DUC4ZN,the United States,Sofas & Couches,B084G7999L,2021-07-03,2,Disqualified, the cushions are to flat they are not fluffed enough the couch is cheap made i'm not satisfied with the prices paid. i thought it would be more quality for the price i paid. ,2021-07-11
R33GTJI2UM5HFS,the United States,Box Springs,B01NBPG0LN,2021-06-03,3,Great for the value, easy to assemble. not the strongest but does the jod ,2021-06-05
R33Q82OR5TC2MA,the United States,Bed Frames,B08W9S368P,2021-06-15,5,Great bed!, great bed. color looks good in person. easy to assemble. my child loves it. ,2021-06-21
R39Z6WCA4VZJ7F,the United States,Beds,B01N8WQIPR,2021-06-21,5,Easy to assemble and no noise," we've only had this bed a little over a month, but so far so good. it was very easy to assemble and seems very sturdy. ourmattress does not slide around and there is no noise from moving around (which was the main reason for getting a new bed). i do wish it was a little higher off the ground for storage, but it is just high enough and i knew the dimensions when ordering. overall we are very happy with this bed and would definitely recommend it. ",2021-06-27
R3JG160HZ6ASPK,the United States,Mattress Toppers,B01JSN0M1Q,2021-06-28,1,Complete garbage., total garbage way overpriced. ,2021-07-04
R3MB3ZOAY5K0BN,the United States,Bed Frames,B08H59X6YH,2021-07-06,5,Good bed frame for kids," love how it looks but wish that it had a middle support wood or metal to be sturdier for older kids, but overall we are happy with it. ",2021-07-11
R3MUI9OBJC10ZO,the United States,Mattresses,B0828JHBRN,2021-07-09,1,will never buy again. No Good!!, mattress is bigger than queen length. the wide is correct! but length almost a foot longer than a regular queen mattress. very thin you lay down and it touched bottom as your flat on the board of the bed. no cushion at all. i don¡¯t recommend. will never buy ! again! ,2021-07-18
R3PYQ3894NIZTQ,the United States,Beds,B07VKQFMP9,2021-07-11,1,Not worth your money," got this about a year ago, about 4 months in it started falling apart. first the slats started to break which wouldn't have been an issue if they company would have sent the replacement slats i requested. instead of checking if i made the order they requested a picture of a receipt that is meant to be printed somewhere on the product. my product had no such receipt. now here we are a year later and the slats are dying, the structure of falling apart and i need to go a buy a new replacement. ",2021-07-18
R3R730MGD7QKCB,the United States,Bed Frames,B073WRLNS9,2021-06-19,5,Would recommend, great i¡¯m great price. i¡¯m not sure why other people say theirs lift but mine was fine and sturdy. you just have to make sure the two rails are aligned when applying the two bolts and make sure they are tight as well. ,2021-06-27
R3RJXM6HZL06RG,the United States,Mattresses,B076MNL7KP,2021-06-01,5,Happy camper," omg. this mattress is awesome, we put it in our new trailer the mattress that came with trailer was horrible we would wake up not feeling rested our body¡¯s hurt. so i bought this mattress after two years of pain. we had to trim it a little but no big deal. very happy with this mattress. ",2021-06-04
RXUX8H899WJCL,the United States,Bed Frames,B087ZG35S7,2021-07-10,5,Sturdy, we set this up outside under a canopy by our pool. it is very sturdy and withstands the weather well. good value for the price. ,2021-07-18
R15JXZ7SJQ3KM8,the United States,Mattresses,B076M2RD78,2021-06-26,3,Fits 6 inch mattress., i like the cover for the foam mattress storage. but it should specify which depth of mattress not just ¡°queen size¡±. thought i ordered a fitted cover but guess i can put needed sheets and blanket in extra space. ,2021-07-04
R1CDIPVC8NVSOI,the United States,Bed Frames,B07YWGRRN1,2021-07-03,5,Well made., nice solid bed. ,2021-07-11
R1E7HZFU6M66J5,the United States,Mattresses,B07PLS5WD3,2021-06-05,4,Warranty Information/, i haven't slept on this yet as i have just recently unboxed in my camper and am waiting the 72 hours. there was no information of any kind in the box. will i receive any kind of warranty information. i will gladly leave a review once i sleep on it this coming weekend. ,2021-06-09
R1FFDECBPP8BPQ,the United States,Mattresses,B073VLQ5JR,2021-07-06,5,thank you, awesome product ,2021-07-11
R1H6HQGBLNZ0I6,the United States,Bed Frames,B07TPZ7PL3,2021-06-10,5,Great item, totally worth it! ,2021-06-15
R1HLTIUTUHMBA9,the United States,Bed Frames,B08GYBHG64,2021-06-07,5,No negatives to speak of, great product. pretty easy to out together and seems very sturdy and i am a big dude. i would buy another if needed. ,2021-06-14
R1N27C3UBPTD2H,the United States,Mattresses,B0851XX712,2021-07-14,5,Perfect, n/a ,2021-07-18
R1RL6ZVDK62BCZ,the United States,Mattresses,B0861WT4N8,2021-06-14,5,Comfiest!, i was worried the bed wouldn¡¯t inflate to the full 10 inches but it did within 20 minutes!the next day we laid on it and my back pain was gone! we have slept on it for over a week and i¡¯m very impressed! ,2021-06-21
R2LBYDJ7Q451KQ,the United States,Mattress Toppers,B071R7DSSJ,2021-06-07,2,Beware it will break down on you, this is already broken down in less than a year. it's very hot to sleep on but i could deal with that but the breaking down has caused back pain and there's no way to reach the manufacturer under their so-called warranty i'm pretty upset about this ,2021-06-09
R2Z352O5Y50OBS,the United States,Mattresses,B07QKKBJH5,2021-07-11,5,Love!," i was skeptical before i purchased. i researched other mattresses in a box and read some crazy things - bed bugs, mold, deformed, would not rise, etc. this seemed to be the norm for most of these types of mattresses.when i found this one, i read the reviews and was surprised that this company did not seem to have these complaints, so i purchased one.still skeptical when it arrived. i opened the box, followed the simple step-by-step on the outer wrap and i started to slice through my final layer. before i even finished the mattress sprung to life.i read other reviews that said it took hours or days for the mattress to take shape. not this one. was absolutely perfect as soon as that plastic was cut.clean - no smell, no mold or signs of bugs.takes shape immediately after cutting the plastic offcomfortable and great quality ",2021-07-19
R3691OISGAR68H,the United States,Bed Frames,B073WRLNS9,2021-06-30,5,"Quick Assembly, very sturdy.", you'll take longer unboxing this product and removing all the packaging than you will putting it together. it's simple and fool proof. ,2021-07-04
R3DKXXEL6D14AT,the United States,Bed Frames,B08RN9GJ7B,2021-06-12,5,Quality is great, very nicely made. it doesn¡¯t squeak at all ,2021-06-14
R3GUBADWFTA61W,the United States,Mattress Toppers,B083NMN3V6,2021-07-04,5,Carefully Consider 2 or 3 Inch," this mattress topper is well made and very ""cushy"". i like that it has straps to help hold it in place, but it still slides a bit. i purchased the 3"" thinking the thicker the better, but i have back and neck issues and i feel i should have gone with the 2"" as i sink in to the 3"" a little too much. i am still using it because it is better than the firm mattress with no pillow top that my chiropractor advised me to buy. ",2021-07-11
R3M2M3OJV181F7,the United States,Beds,B095Y8QMFM,2021-06-14,5,Cute bedframe," very cute, pretty easy to assemble (took an hour 1/2 for two people). storage is pretty big, so looks like it will hold a lot of clothes if folded correctly. i love it ?? ",2021-06-16
R6ZGLXJJC2C9E,the United States,Bed Frames,B07K32N27N,2021-07-14,5,Great anchor point, needs a spring pad to protect the wall though ,2021-07-18
RBAA4OYS2X8A,the United States,Mattresses,B00WJ4G40U,2021-07-12,1,Crap mattress," not the same as their high end mattress¡¯, they ship this one so it is different. don¡¯t buy it, it¡¯s just a normal mattress, i confirmed this from a sales rep. completely overpriced crap. ",2021-07-18
RHUZLNBT0M0QI,the United States,Bed Frames,B087RRMQP1,2021-07-02,5,Perfect," sturdy, simple to put together, exactly as described! looks amazing and doesn't make any squeaky noises. ",2021-07-11
RMXT8NU6HJZRS,the United States,Mattresses,B005A4OO80,2021-06-11,5,Great value," i¡¯ve had this mattress for over 2 years, and the only reason we¡¯re replacing this is because we want a king versus the queen we have. but we¡¯re keeping it for the extra bedroom. it¡¯s so firm and greatly improved my sleep. my partner and i have different needs (sleeping hot vs cool, back sleeper vs side sleeper), and it¡¯s been great for both of us. ",2021-06-15
RX84FCM09D37C,the United States,Mattresses,B01730LXCS,2021-06-06,5,Awesome, this mattress is amazing for the price. no ridiculous smell when unpacked like others have said and it's definitely comfortable ,2021-06-09
RZU1770KJ9290,the United States,Bed Frames,B08SGS5LFX,2021-07-13,5,Beautiful bed, i'm so happy with my new bed. the color is gorgeous ,2021-07-18
R12986P4UTA7L4,Canada,Mattress Toppers,B07S949B2Q,2021-06-17,2,Not that thick so if looking to soften a hard mattress forget it, i have a very firm mattress and was hoping this would soften that a little but it did not. now i have spent close to $100.00 and very disappointed. ,2021-06-21
R16S7YOCPK884B,Canada,Mattress Toppers,B07MY2VQC9,2021-06-21,5,Comfortable!, very comfortable. we used it on top of the bunk mattress in our camper. good price as well. ,2021-06-28
R18S64XDS1U8G7,the United States,Beds,B013G9HHV6,2021-07-14,5,beautiful bed, the bed is beautiful. i put it together myself. easy to do for a 70 year old woman! ,2021-07-18
R1C40LZUOTC89Y,the United States,Box Springs,B00NPVCPRM,2021-07-12,1,So much potential, i love the mattress but the cover sucks!!! it's not a zip cover and the elastic one continue to ride up the side of the mattress ,2021-07-18
R1KKSAWNUCNYKM,the United States,Beds,B075V9FVMX,2021-07-11,5,Easy set up, guess frame ,2021-07-18
R1LAARYDLJJZAV,the United States,Mattresses,B08RDZFYCY,2021-06-28,3,Spring Coil Mattress," i'm not too sure what happened, but just in case anyone orders this, it is not a full memory foam bed, i wasn't sure what to think when i sliced the wrap around the bed, it popped and sprung open, barely hitting my sister. it was just not what we expected. its like a coil spring mattress. it moved too much. i would have gave it a better rating, but i couldn't. ",2021-07-04
R1MNX1ALREUJUU,the United States,Mattresses,B0831BX3QX,2021-06-03,5,I really like it, i really like that it's soft and comable and pain free ,2021-06-05
R1XFL8IE4JWI1I,the United States,Mattresses,B07BNS3N43,2021-07-13,1,Just 1 year and the mAtress is torn, spring popping out from mattress ,2021-07-18
R20VUVBKSH3PUM,the United States,Bed Frames,B015H1D7Y2,2021-07-06,5,Easy assembling," got this for our two boys, so easy to assemble, was done with both beds in under 45 minutes! ",2021-07-11
